rxn,p(gender),p(genotype),p(diet),"p(gender,genotype)","p(gender,diet)","p(genotype,diet)","p(gender,genotype,diet)"
LYSLYSLYSr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSLYSLYSt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSLYSLYSt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSOXp,0.1466556460682006,0.1466556460682006,0.19522821099709706,0.6216287223139874,0.4831174622668156,0.4831174622668156,0.19522821099709825
LYSPHEILEr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSPHEILEr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSPHEILEt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSPHEILEt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYStip,0.1466556460682006,0.1466556460682006,0.19522821099709706,0.6216287223139874,0.4831174622668156,0.4831174622668156,0.19522821099709825
LYSTRPARGr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSTRPARGr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSTRPARGt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSTRPARGt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSTYRILEr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSTYRILEr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSTYRILEt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSTYRILEt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSVALPHEr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSVALPHEr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSVALPHEt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSVALPHEt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSVALTRPr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSVALTRPr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSVALTRPt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
LYSVALTRPt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
MAL_Ltx_b,0.7267605003936308,0.7267605003936308,0.6127097573297671,0.7267605003936308,0.1572673339111653,0.04636546017878198,0.15726733391116504
MAL_Ltx_f,0.7267605003936308,0.7267605003936308,0.6127097573297671,0.7267605003936308,0.1572673339111653,0.04636546017878198,0.15726733391116504
MALt_b,0.7267605003936308,0.7267605003936308,0.6127097573297671,0.7267605003936308,0.1572673339111653,0.04636546017878198,0.15726733391116504
MALt_f,0.7267605003936308,0.7267605003936308,0.6127097573297671,0.7267605003936308,0.1572673339111653,0.04636546017878198,0.15726733391116504
MALTt1r_b,0.12693682116044858,0.7545635621678967,0.6747062460458566,0.7545635621678967,0.6747062460458529,0.2226937620979592,0.6747062460458539
MALTt1r_f,0.12693682116044858,0.7545635621678967,0.6747062460458566,0.7545635621678967,0.6747062460458529,0.2226937620979592,0.6747062460458539
MALTTTRt_b,0.12693682116044858,0.7545635621678967,0.6747062460458566,0.7545635621678967,0.6747062460458529,0.2226937620979592,0.6747062460458539
MALTTTRt_f,0.12693682116044858,0.7545635621678967,0.6747062460458566,0.7545635621678967,0.6747062460458529,0.2226937620979592,0.6747062460458539
MCITS,0.05236953532427911,0.6867108682606142,0.32844666895320973,0.6867108682606142,0.8474530278849743,0.8474530278849755,0.32844666895321073
MDHp_b,0.7267605003936308,0.7267605003936308,0.6127097573297671,0.7267605003936308,0.1572673339111653,0.04636546017878198,0.15726733391116504
MDHp_f,0.7267605003936308,0.7267605003936308,0.6127097573297671,0.7267605003936308,0.1572673339111653,0.04636546017878198,0.15726733391116504
MELATN23DOX,0.3272868812797856,0.3272868812797856,0.3826967066770909,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.3826967066770909
MELATNte,0.170141553273702,1.0,0.6127097573297662,1.0,0.6127097573297653,0.24331547469229708,0.24331547469229672
MEOHt2_b,0.6587309365634493,0.6587309365634493,0.46095158939829517,0.6587309365634493,0.46095158939829517,0.46095158939829584,0.46095158939829584
MEOHt2_f,0.6587309365634493,0.6587309365634493,0.46095158939829517,0.6587309365634493,0.46095158939829517,0.46095158939829584,0.46095158939829584
MEOHtly_b,0.6587309365634493,0.6587309365634493,0.46095158939829517,0.6587309365634493,0.46095158939829517,0.46095158939829584,0.46095158939829584
MEOHtly_f,0.6587309365634493,0.6587309365634493,0.46095158939829517,0.6587309365634493,0.46095158939829517,0.46095158939829584,0.46095158939829584
METARGLEUr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METARGLEUr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METARGLEUt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METARGLEUt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METASNTYRr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METASNTYRr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METASNTYRt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METASNTYRt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METATB0tc,0.6587309365634493,0.6587309365634493,0.46095158939829584,0.19226998966663555,0.4609515893982971,0.46095158939829517,1.0
METB0AT3tc,0.6216287223139874,0.1466556460682006,0.7808037458582777,0.6216287223139874,0.19522821099709736,0.48311746226681423,0.05635556761622598
METDECARc,0.1466556460682006,0.1466556460682006,0.38269670667708977,0.6216287223139874,0.06871947673600039,1.0,0.3826967066770892
METGLNTYRr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METGLNTYRr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METGLNTYRt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METGLNTYRt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METGLYARGr_b,0.5330689974969008,0.5330689974969008,0.5064426832333632,0.218048021488438,0.5064426832333596,0.2910417284730169,0.9052124297906332
METGLYARGr_f,0.5330689974969008,0.5330689974969008,0.5064426832333632,0.218048021488438,0.5064426832333596,0.2910417284730169,0.9052124297906332
METGLYARGt_b,0.5330689974969008,0.5330689974969008,0.5064426832333632,0.218048021488438,0.5064426832333596,0.2910417284730169,0.9052124297906332
METGLYARGt_f,0.5330689974969008,0.5330689974969008,0.5064426832333632,0.218048021488438,0.5064426832333596,0.2910417284730169,0.9052124297906332
METHISLYSr_b,0.5521500811480606,0.5521500811480606,0.9134136194496482,0.23955537249775483,0.5379099421896086,0.5379099421896101,0.9134136194496457
METHISLYSr_f,0.5521500811480606,0.5521500811480606,0.9134136194496482,0.23955537249775483,0.5379099421896086,0.5379099421896101,0.9134136194496457
METHISLYSt_b,0.5521500811480606,0.5521500811480606,0.9134136194496482,0.23955537249775483,0.5379099421896086,0.5379099421896101,0.9134136194496457
METHISLYSt_f,0.5521500811480606,0.5521500811480606,0.9134136194496482,0.23955537249775483,0.5379099421896086,0.5379099421896101,0.9134136194496457
METMETILEr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METMETILEr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METMETILEt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METMETILEt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METOX,0.3272868812797856,0.3272868812797856,0.38269670667708755,0.32728688127978633,0.38269670667708866,0.3826967066770909,0.38269670667709144
METPHEARGr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METPHEARGr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METPHEARGt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METPHEARGt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METTRANSc_b,0.1466556460682006,0.1466556460682006,0.38269670667708977,0.6216287223139874,0.06871947673600039,1.0,0.3826967066770892
METTRANSc_f,0.1466556460682006,0.1466556460682006,0.38269670667708977,0.6216287223139874,0.06871947673600039,1.0,0.3826967066770892
METTRPPHEr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METTRPPHEr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METTRPPHEt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METTRPPHEt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
METyLATthc,0.3272868812797856,0.3272868812797856,0.3826967066770881,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.38269670667709144
MEV_Rt_b,0.01965417511657875,0.1466556460682006,0.7808037458582777,0.1466556460682006,0.7808037458582777,0.48311746226681423,0.48311746226681423
MEV_Rt_f,0.01965417511657875,0.1466556460682006,0.7808037458582777,0.1466556460682006,0.7808037458582777,0.48311746226681423,0.48311746226681423
MGSA,0.14665564606820086,0.6216287223139874,0.3826967066770931,0.6216287223139874,0.06871947673599958,0.3826967066770909,0.3826967066770909
MLTG1,0.12693682116044858,0.7545635621678967,0.6747062460458566,0.7545635621678967,0.6747062460458529,0.2226937620979592,0.6747062460458539
MLTHFte2_b,0.3272868812797856,0.3272868812797856,0.7808037458582777,1.0,0.7808037458582777,0.19522821099709795,0.4831174622668149
MLTHFte2_f,0.3272868812797856,0.3272868812797856,0.7808037458582777,1.0,0.7808037458582777,0.19522821099709795,0.4831174622668149
MTHFR2_b,1.0,0.37997591288224897,0.18690715018666526,1.0,0.5568374181775599,0.095047496694672,0.5568374181775599
MTHFR2_f,1.0,0.37997591288224897,0.18690715018666526,1.0,0.5568374181775599,0.095047496694672,0.5568374181775599
MTHFR3,1.0,0.37997591288224897,0.18690715018666584,1.0,0.5568374181775599,0.095047496694672,0.5568374181775599
MTHGXLt,0.08626904631755242,1.0,0.5568374181775615,0.37997591288224897,0.2660218884908226,0.556837418177559,0.2660218884908246
MVLACc,0.01965417511657875,0.1466556460682006,0.7808037458582777,0.1466556460682006,0.7808037458582777,0.48311746226681423,0.48311746226681423
MVLACte,0.01965417511657875,0.1466556460682006,0.7808037458582777,0.1466556460682006,0.7808037458582777,0.48311746226681423,0.48311746226681423
NADH2_u10mi,0.7545635621678967,0.12693682116044833,0.7435558850453057,0.35223738979698194,0.5064426832333617,0.905212429790632,0.41985412941175915
NADHtpu,0.170141553273702,0.4863098499127342,0.6912457295706074,0.4863098499127342,0.429742296189018,0.11451983463407019,0.4297422961890186
NADHtru,0.7267605003936308,0.7267605003936308,0.6912457295706111,0.2994022088626377,0.88306767037217,0.2178395951405854,0.6912457295706103
NADPHtru,0.5690799951675936,0.5690799951675936,1.0,0.09609990712790022,0.2824295364810018,0.28242953648099967,1.0
NADPN,0.170141553273702,0.170141553273702,0.6127097573297704,0.170141553273702,0.6127097573297671,0.6127097573297671,0.6127097573297687
NADPtru,0.5690799951675936,0.5690799951675936,1.0,0.09609990712790022,0.2824295364810018,0.28242953648099967,1.0
NADQNOXR,0.02983971355940034,0.25958128481470527,0.7197958201910044,0.25958128481470527,0.7197958201910024,0.11857920715939702,0.1185792071593972
NADtru,0.7267605003936308,0.7267605003936308,0.6912457295706111,0.2994022088626377,0.88306767037217,0.2178395951405854,0.6912457295706103
NADtx_b,0.170141553273702,0.4863098499127342,0.6912457295706074,0.4863098499127342,0.429742296189018,0.11451983463407019,0.4297422961890186
NADtx_f,0.170141553273702,0.4863098499127342,0.6912457295706074,0.4863098499127342,0.429742296189018,0.11451983463407019,0.4297422961890186
NAHCO3_HCLt_b,0.3272868812797856,0.32728688127978633,0.38269670667708977,0.32728688127978495,0.38269670667708977,0.3826967066770892,0.3826967066770892
NAHCO3_HCLt_f,0.3272868812797856,0.32728688127978633,0.38269670667708977,0.32728688127978495,0.38269670667708977,0.3826967066770892,0.3826967066770892
NAIt_b,0.170141553273702,1.0,0.1572673339111648,1.0,0.15726733391116504,1.0,1.0
NAIt_f,0.170141553273702,1.0,0.1572673339111648,1.0,0.15726733391116504,1.0,1.0
NAtx_b,0.056939849936591395,0.0569398499365916,0.19522821099709528,0.056939849936591395,0.05635556761622598,0.05635556761622627,0.19522821099709795
NAtx_f,0.056939849936591395,0.0569398499365916,0.19522821099709528,0.056939849936591395,0.05635556761622598,0.05635556761622627,0.19522821099709795
NCKt_b,0.7417773240157116,0.3272868812797856,0.7197958201910005,0.7417773240157116,0.8952969202475526,0.7197958201909995,0.8952969202475526
NCKt_f,0.7417773240157116,0.3272868812797856,0.7197958201910005,0.7417773240157116,0.8952969202475526,0.7197958201909995,0.8952969202475526
NCNt_b,1.0,0.11552285426683245,0.5226691292146889,0.11552285426683202,1.0,0.0014686886383814806,0.08999075415449785
NCNt_f,1.0,0.11552285426683245,0.5226691292146889,0.11552285426683202,1.0,0.0014686886383814806,0.08999075415449785
NEU31e,1.0,1.0,0.6127097573297628,0.170141553273702,0.24331547469229636,0.24331547469229708,0.6127097573297662
NEU32e,0.3272868812797856,0.3272868812797856,0.3826967066770909,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.3826967066770909
NEU35e,0.3272868812797856,0.3272868812797856,0.38269670667709144,0.32728688127978633,0.38269670667709144,0.3826967066770909,0.3826967066770909
NEU37e,1.0,0.170141553273702,0.6127097573297671,1.0,0.24331547469229745,0.6127097573297671,0.24331547469229745
NFDACitr_b,1.0,1.0,0.3826967066770909,1.0,0.29481939463011575,0.6563271974827499,0.29481939463011664
NFDACitr_f,1.0,1.0,0.3826967066770909,1.0,0.29481939463011575,0.6563271974827499,0.29481939463011664
NFDACtep_b,1.0,1.0,0.3826967066770909,1.0,0.29481939463011575,0.6563271974827499,0.29481939463011664
NFDACtep_f,1.0,1.0,0.3826967066770909,1.0,0.29481939463011575,0.6563271974827499,0.29481939463011664
NFDDMEThr,1.0,1.0,0.3826967066770909,1.0,0.29481939463011575,0.6563271974827499,0.29481939463011664
NFDNPYitr_b,1.0,1.0,0.3826967066770909,1.0,0.29481939463011575,0.6563271974827499,0.29481939463011664
NFDNPYitr_f,1.0,1.0,0.3826967066770909,1.0,0.29481939463011575,0.6563271974827499,0.29481939463011664
NFDNPYtep_b,0.4570477844059576,0.4570477844059565,0.0865575063503554,0.4570477844059576,0.02306626878826037,0.8676095508236162,0.17786505113383788
NFDNPYtep_f,0.4570477844059576,0.4570477844059565,0.0865575063503554,0.4570477844059576,0.02306626878826037,0.8676095508236162,0.17786505113383788
NFDOXDhc,0.19226998966663555,0.1922699896666352,0.05862082109190644,0.6587309365634493,0.11215665478461478,1.0,0.46095158939829384
NFDtd_b,0.19226998966663555,0.1922699896666352,0.05862082109190644,0.6587309365634493,0.11215665478461478,1.0,0.46095158939829384
NFDtd_f,0.19226998966663555,0.1922699896666352,0.05862082109190644,0.6587309365634493,0.11215665478461478,1.0,0.46095158939829384
NH4t_b,0.3272868812797856,0.0569398499365916,0.48311746226681357,1.0,0.19522821099709825,0.7808037458582767,0.012844161559044616
NH4t_f,0.3272868812797856,0.0569398499365916,0.48311746226681357,1.0,0.19522821099709825,0.7808037458582767,0.012844161559044616
NH4t3r_b,0.3272868812797856,0.3272868812797856,0.3826967066770931,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.3826967066770909
NH4t3r_f,0.3272868812797856,0.3272868812797856,0.3826967066770931,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.3826967066770909
NH4tn_b,1.0,1.0,0.6127097573297697,0.42224704126823653,0.6127097573297687,0.24331547469229708,0.8474530278849755
NH4tn_f,1.0,1.0,0.6127097573297697,0.42224704126823653,0.6127097573297687,0.24331547469229708,0.8474530278849755
NH4tp_b,0.056939849936591486,0.0569398499365916,0.06871947673599958,0.32728688127978495,0.38269670667709144,0.38269670667709144,0.38269670667709144
NH4tp_f,0.056939849936591486,0.0569398499365916,0.06871947673599958,0.32728688127978495,0.38269670667709144,0.38269670667709144,0.38269670667709144
NO2t2r_b,0.7417773240157116,0.3272868812797856,0.2556587269626083,0.7417773240157116,0.25565872696260866,0.7197958201910005,0.47066400021986027
NO2t2r_f,0.7417773240157116,0.3272868812797856,0.2556587269626083,0.7417773240157116,0.25565872696260866,0.7197958201910005,0.47066400021986027
NRPPHRt4_2_r_b,0.3272868812797856,0.32728688127978633,0.3826967066770931,0.32728688127978495,0.382696706677092,0.38269670667709144,0.3826967066770909
NRPPHRt4_2_r_f,0.3272868812797856,0.32728688127978633,0.3826967066770931,0.32728688127978495,0.382696706677092,0.38269670667709144,0.3826967066770909
NTPP9,1.0,0.170141553273702,0.1572673339111648,1.0,1.0,0.15726733391116454,1.0
O16G1e,0.170141553273702,1.0,0.8830676703721712,0.4863098499127342,0.8830676703721712,0.34117971936370656,0.2178395951405854
O2St_b,0.7087792971610323,0.7087792971610323,0.8676095508236162,0.7087792971610323,0.8676095508236162,0.17786505113383733,0.8676095508236162
O2St_f,0.7087792971610323,0.7087792971610323,0.8676095508236162,0.7087792971610323,0.8676095508236162,0.17786505113383733,0.8676095508236162
O2ter_b,0.7545635621678967,0.7545635621678967,0.9052124297906332,0.7545635621678967,0.9052124297906332,0.5064426832333617,0.5064426832333617
O2ter_f,0.7545635621678967,0.7545635621678967,0.9052124297906332,0.7545635621678967,0.9052124297906332,0.5064426832333617,0.5064426832333617
O2tm_b,0.3272868812797856,0.3272868812797856,0.38269670667709144,0.32728688127978633,0.38269670667709144,0.3826967066770909,0.3826967066770909
O2tm_f,0.3272868812797856,0.3272868812797856,0.38269670667709144,0.32728688127978633,0.38269670667709144,0.3826967066770909,0.3826967066770909
O2tn_b,1.0,1.0,0.6127097573297704,0.170141553273702,0.24331547469229672,0.24331547469229745,0.6127097573297662
O2tn_f,1.0,1.0,0.6127097573297704,0.170141553273702,0.24331547469229672,0.24331547469229745,0.6127097573297662
O2tp_b,0.056939849936591486,0.0569398499365916,0.06871947673599958,0.32728688127978495,0.38269670667709144,0.38269670667709144,0.38269670667709144
O2tp_f,0.056939849936591486,0.0569398499365916,0.06871947673599958,0.32728688127978495,0.38269670667709144,0.38269670667709144,0.38269670667709144
OAADC,0.6867108682606142,0.6867108682606142,0.13644664093389228,0.2325569806033025,0.8474530278849755,0.3284466689532117,0.6127097573297653
OAAt_1_b,0.11552285426683268,0.42224704126823753,0.522669129214683,1.0,0.08999075415449785,0.089990754154498,0.15726733391116432
OAAt_1_f,0.11552285426683268,0.42224704126823753,0.522669129214683,1.0,0.08999075415449785,0.089990754154498,0.15726733391116432
OBDHc,0.05236953532427911,0.6867108682606142,0.32844666895320973,0.6867108682606142,0.8474530278849743,0.8474530278849755,0.32844666895321073
ORETNF2,1.0,0.3272868812797856,0.382696706677092,0.3272868812797856,1.0,0.3826967066770909,0.3826967066770909
ORETNtn_b,0.170141553273702,1.0,0.6127097573297662,1.0,0.6127097573297662,0.24331547469229708,0.24331547469229745
ORETNtn_f,0.170141553273702,1.0,0.6127097573297662,1.0,0.6127097573297662,0.24331547469229708,0.24331547469229745
ORETNtn2_b,0.17014155327370228,0.170141553273702,0.6127097573297714,0.17014155327370228,0.6127097573297645,0.6127097573297671,0.6127097573297697
ORETNtn2_f,0.17014155327370228,0.170141553273702,0.6127097573297714,0.17014155327370228,0.6127097573297645,0.6127097573297671,0.6127097573297697
ORN_Dtx_b,0.09609990712790006,0.5690799951675936,1.0,0.5690799951675936,1.0,0.28242953648099967,0.28242953648099883
ORN_Dtx_f,0.09609990712790006,0.5690799951675936,1.0,0.5690799951675936,1.0,0.28242953648099967,0.28242953648099883
ORNALArBATtc,0.2595812848147059,1.0,0.2824295364810005,0.25958128481470527,0.2824295364810018,0.03167635202407837,0.28242953648099883
ORNLEUrBATtc,1.0,0.029839713559400394,0.7197958201910024,1.0,0.06871947673599982,0.7197958201909995,0.06871947673599993
OROATP,0.37997591288224897,1.0,0.1869071501866687,0.08626904631755224,0.8200814425978189,0.5568374181775599,0.266021888490823
OROTGLUt_b,0.6867108682606142,0.2325569806033025,0.3284466689532083,0.05236953532427911,0.8474530278849755,0.6127097573297662,0.8474530278849755
OROTGLUt_f,0.6867108682606142,0.2325569806033025,0.3284466689532083,0.05236953532427911,0.8474530278849755,0.6127097573297662,0.8474530278849755
OXYPtepv_b,0.2680388734231275,0.2680388734231275,0.6563271974827471,0.07091972696277471,0.6563271974827526,0.6563271974827499,0.3826967066770892
OXYPtepv_f,0.2680388734231275,0.2680388734231275,0.6563271974827471,0.07091972696277471,0.6563271974827526,0.6563271974827499,0.3826967066770892
OXYPthc_b,0.2680388734231275,0.2680388734231275,0.6563271974827471,0.07091972696277471,0.6563271974827526,0.6563271974827499,0.3826967066770892
OXYPthc_f,0.2680388734231275,0.2680388734231275,0.6563271974827471,0.07091972696277471,0.6563271974827526,0.6563271974827499,0.3826967066770892
P45019A2r,0.3272868812797856,0.3272868812797856,0.3826967066770909,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.3826967066770909
P4502C9,0.6867108682606167,0.6867108682606142,0.8474530278849755,0.2325569806033025,0.3284466689532121,0.13644664093389314,0.6127097573297687
PAIL_HStn_b,0.7417773240157116,0.7417773240157116,0.25565872696260755,0.7417773240157116,0.8952969202475526,0.47066400021985827,0.47066400021985894
PAIL_HStn_f,0.7417773240157116,0.7417773240157116,0.25565872696260755,0.7417773240157116,0.8952969202475526,0.47066400021985827,0.47066400021985894
PAIL4P_HStn_b,0.7417773240157116,0.7417773240157116,0.25565872696260755,0.7417773240157116,0.8952969202475526,0.47066400021985827,0.47066400021985894
PAIL4P_HStn_f,0.7417773240157116,0.7417773240157116,0.25565872696260755,0.7417773240157116,0.8952969202475526,0.47066400021985827,0.47066400021985894
PAN4PPe,0.6587309365634493,0.6587309365634493,0.46095158939829517,0.6587309365634493,0.46095158939829517,0.46095158939829584,0.46095158939829517
PCREATte_b,0.4863098499127342,1.0,0.051096771344287036,0.4863098499127342,0.429742296189018,0.6912457295706103,0.4297422961890192
PCREATte_f,0.4863098499127342,1.0,0.051096771344287036,0.4863098499127342,0.429742296189018,0.6912457295706103,0.4297422961890192
PE_HSter_b,0.42224704126823653,0.42224704126823753,0.6127097573297662,0.42224704126823653,0.8474530278849755,0.8474530278849755,0.3284466689532117
PE_HSter_f,0.42224704126823653,0.42224704126823753,0.6127097573297662,0.42224704126823653,0.8474530278849755,0.8474530278849755,0.3284466689532117
PECDCHe,1.0,1.0,0.6127097573297645,0.17014155327370228,0.2433154746922982,0.24331547469229708,0.6127097573297687
PECGCHLe,0.170141553273702,1.0,0.6127097573297662,1.0,0.6127097573297662,0.24331547469229708,0.24331547469229745
PEt_b,0.3272868812797856,0.7417773240157116,0.1430343722797933,0.7417773240157116,0.7197958201910005,0.8952969202475526,0.25565872696260905
PEt_f,0.3272868812797856,0.7417773240157116,0.1430343722797933,0.7417773240157116,0.7197958201910005,0.8952969202475526,0.25565872696260905
PGCD,0.19494067481237456,0.5113437762983999,0.47066400021985894,1.0,0.1430343722797913,0.47066400021985827,0.7197958201910005
PHEASNMETr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEASNMETr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEASNMETt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEASNMETt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEASPr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEASPr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEASPt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEASPt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEATB0tc,0.6587309365634493,0.6587309365634493,0.8200814425978145,0.19226998966663555,0.2660218884908226,0.8200814425978178,0.5568374181775599
PHEB0AT3tc,0.7267605003936308,0.7267605003936308,0.6912457295706103,0.7267605003936308,0.4297422961890186,0.88306767037217,0.21783959514058507
PHEGLNPHEr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEGLNPHEr_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEGLNPHEt_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHEGLNPHEt_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
PHELEUASPr_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
