rxn,q(gender),q(genotype),q(diet),"q(gender,genotype)","q(gender,diet)","q(genotype,diet)","q(gender,genotype,diet)"
IBUP_Stdhep_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.9380556400015471,1.0
IBUP_Stdhep_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.9380556400015471,1.0
IBUP_Stdu_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.9380556400015471,1.0
IBUP_Stdu_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.9380556400015471,1.0
IDHPOXOX2b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.7434510296978583,1.0
ILEARGILEr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEARGILEr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEARGILEt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEARGILEt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEASNHISr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEASNHISr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEASNHISt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEASNHISt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEASPr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEASPr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEASPt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEASPt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEATB0tc,0.8737236932231282,1.0,0.8936486255964863,0.6207327933383019,0.8941228355331231,0.6721905116517009,1.0
ILEB0AT3tc,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.8962956460501853,1.0
ILEGLNGLUr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEGLNGLUr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEGLNGLUt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEGLNGLUt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEGLYARGr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEGLYARGr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEGLYARGt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEGLYARGt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEPROLYSr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEPROLYSr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEPROLYSt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEPROLYSt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILESERARGr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILESERARGr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILESERARGt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILESERARGt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILEt4,0.8737236932231282,0.8360070148451254,0.8593985044417837,0.6207327933383019,0.9504081922720999,0.6382545596530641,1.0
ILETA_b,0.8737236932231282,0.7895672647166478,0.8936486255964863,0.7840296801598975,0.8702069355586485,0.573115539909205,1.0
ILETA_f,0.8737236932231282,0.7895672647166478,0.8936486255964863,0.7840296801598975,0.8702069355586485,0.573115539909205,1.0
ILETRPTYRr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILETRPTYRr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILETRPTYRt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ILETRPTYRt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
IMPD,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.939609631307449,1.0
IMPtr_b,0.8737236932231282,0.7353740296836329,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.6697612347342272,1.0
IMPtr_f,0.8737236932231282,0.7353740296836329,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.6697612347342272,1.0
INSt2_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.8198738886342521,0.8702069355586485,0.7434510296978583,1.0
INSt2_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.8198738886342521,0.8702069355586485,0.7434510296978583,1.0
INSt4,0.8737236932231282,0.8383113198355097,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.7781459650108465,1.0
INSt5,0.8737236932231282,0.7353740296836329,0.8593985044417837,0.7351539237184478,0.8702069355586485,0.8104979806794569,1.0
It_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
It_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
ITPtn_b,1.0,1.0,0.8593985044417837,0.7351539237184478,0.8941228355331231,0.8553904150541892,1.0
ITPtn_f,1.0,1.0,0.8593985044417837,0.7351539237184478,0.8941228355331231,0.8553904150541892,1.0
Kt3r_b,0.8737236932231282,0.7313286802171989,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
Kt3r_f,0.8737236932231282,0.7313286802171989,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
KYNATEtr_b,0.8737236932231282,1.0,0.8936486255964863,0.6207327933383019,0.8702069355586485,0.6721905116517009,1.0
KYNATEtr_f,0.8737236932231282,1.0,0.8936486255964863,0.6207327933383019,0.8702069355586485,0.6721905116517009,1.0
KYNATEtr2_b,0.8737236932231282,0.8360070148451254,0.8593985044417837,0.844333329663233,0.8702069355586485,0.573115539909205,1.0
KYNATEtr2_f,0.8737236932231282,0.8360070148451254,0.8593985044417837,0.844333329663233,0.8702069355586485,0.573115539909205,1.0
L_LACt4r_b,0.8737236932231282,1.0,0.8593985044417837,1.0,0.8702069355586485,1.0,1.0
L_LACt4r_f,0.8737236932231282,1.0,0.8593985044417837,1.0,0.8702069355586485,1.0,1.0
LACROX,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LAPCOAe,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.8702069355586485,0.6669349848619,1.0
LEUALAARGr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUALAARGr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUALAARGt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUALAARGt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUASNASPr_b,0.8737236932231282,0.8383113198355097,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUASNASPr_f,0.8737236932231282,0.8383113198355097,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUASNASPt_b,0.8737236932231282,0.8383113198355097,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUASNASPt_f,0.8737236932231282,0.8383113198355097,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUASPLYSr_b,1.0,0.7353740296836329,0.9511627291816727,0.7351539237184478,0.8941228355331231,0.740160080101172,1.0
LEUASPLYSr_f,1.0,0.7353740296836329,0.9511627291816727,0.7351539237184478,0.8941228355331231,0.740160080101172,1.0
LEUASPLYSt_b,1.0,0.7353740296836329,0.9511627291816727,0.7351539237184478,0.8941228355331231,0.740160080101172,1.0
LEUASPLYSt_f,1.0,0.7353740296836329,0.9511627291816727,0.7351539237184478,0.8941228355331231,0.740160080101172,1.0
LEUATB0tc,1.0,0.6169962528215929,0.8593985044417837,1.0,1.0,0.573115539909205,1.0
LEUB0AT3tc,1.0,0.6774788959530532,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.9150881331877794,1.0
LEUGLYHYc_b,1.0,0.6169962528215929,0.8593985044417837,1.0,0.8702069355586485,0.6697612347342272,1.0
LEUGLYHYc_f,1.0,0.6169962528215929,0.8593985044417837,1.0,0.8702069355586485,0.6697612347342272,1.0
LEUGLYPEPT1tc,1.0,0.6169962528215929,0.8593985044417837,1.0,0.8702069355586485,0.6697612347342272,1.0
LEUKTRD4t_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.8104979806794569,1.0
LEUKTRD4t_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.8104979806794569,1.0
LEULEUPEPT1tc,0.8737236932231282,0.6169962528215929,0.8936486255964863,0.6207327933383019,0.8941228355331231,0.8623206159478842,1.0
LEULEUt_b,0.8737236932231282,0.6169962528215929,0.8936486255964863,0.6207327933383019,0.8941228355331231,0.8623206159478842,1.0
LEULEUt_f,0.8737236932231282,0.6169962528215929,0.8936486255964863,0.6207327933383019,0.8941228355331231,0.8623206159478842,1.0
LEULEUTRPr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEULEUTRPr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEULEUTRPt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEULEUTRPt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUPROARGr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUPROARGr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUPROARGt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUPROARGt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUPROr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUPROr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUPROt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUPROt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUSERTRPr_b,1.0,0.7353740296836329,0.9511627291816727,0.7351539237184478,0.8941228355331231,0.740160080101172,1.0
LEUSERTRPr_f,1.0,0.7353740296836329,0.9511627291816727,0.7351539237184478,0.8941228355331231,0.740160080101172,1.0
LEUSERTRPt_b,1.0,0.7353740296836329,0.9511627291816727,0.7351539237184478,0.8941228355331231,0.740160080101172,1.0
LEUSERTRPt_f,1.0,0.7353740296836329,0.9511627291816727,0.7351539237184478,0.8941228355331231,0.740160080101172,1.0
LEUTA_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUTA_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUTRPARGr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUTRPARGr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUTRPARGt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUTRPARGt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUTRPr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUTRPr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUTRPt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUTRPt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUTYRTYRr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUTYRTYRr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUTYRTYRt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUTYRTYRt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUVALr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUVALr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUVALt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUVALt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LEUyLAThtc,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LHCYSTIN_b,0.8737236932231282,0.6169962528215929,0.9511627291816727,0.6207327933383019,0.9504081922720999,0.573115539909205,1.0
LHCYSTIN_f,0.8737236932231282,0.6169962528215929,0.9511627291816727,0.6207327933383019,0.9504081922720999,0.573115539909205,1.0
LHCYSTINt_b,0.8737236932231282,0.6169962528215929,0.9511627291816727,0.6207327933383019,0.9504081922720999,0.573115539909205,1.0
LHCYSTINt_f,0.8737236932231282,0.6169962528215929,0.9511627291816727,0.6207327933383019,0.9504081922720999,0.573115539909205,1.0
LKYNRtr3_b,0.8737236932231282,0.7313286802171989,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LKYNRtr3_f,0.8737236932231282,0.7313286802171989,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LPASE,0.8737236932231282,0.7353740296836329,1.0,0.7351539237184478,0.8702069355586485,0.573115539909205,1.0
LPCHOLt_b,0.8737236932231282,0.7353740296836329,1.0,0.7351539237184478,0.8702069355586485,0.573115539909205,1.0
LPCHOLt_f,0.8737236932231282,0.7353740296836329,1.0,0.7351539237184478,0.8702069355586485,0.573115539909205,1.0
LPIPECOLt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7840296801598975,0.8702069355586485,0.6721905116517009,1.0
LPIPECOLt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7840296801598975,0.8702069355586485,0.6721905116517009,1.0
LPIPECOLtx_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7840296801598975,0.8702069355586485,0.6721905116517009,1.0
LPIPECOLtx_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7840296801598975,0.8702069355586485,0.6721905116517009,1.0
LST4EXPTDhc_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LST4EXPTDhc_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LST4EXPthc_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LST4EXPthc_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LSTNM7TDhc_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LSTNM7TDhc_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LSTNM7thc_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LSTNM7thc_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LSTNRATt_b,1.0,1.0,0.8593985044417837,0.6207327933383019,1.0,1.0,1.0
LSTNRATt_f,1.0,1.0,0.8593985044417837,0.6207327933383019,1.0,1.0,1.0
LSTNtd_b,1.0,1.0,0.8593985044417837,0.6207327933383019,1.0,1.0,1.0
LSTNtd_f,1.0,1.0,0.8593985044417837,0.6207327933383019,1.0,1.0,1.0
LTC4CP_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.8104979806794569,1.0
LTC4CP_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.8104979806794569,1.0
LTD4DP_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.8104979806794569,1.0
LTD4DP_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.8104979806794569,1.0
LYSARGLEUr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSARGLEUr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSARGLEUt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSARGLEUt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSCYSHISr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSCYSHISr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSCYSHISt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSCYSHISt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSGLNPHEr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSGLNPHEr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSGLNPHEt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSGLNPHEt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSGLUGLUr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSGLUGLUr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSGLUGLUt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSGLUGLUt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSLYSLYSr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSLYSLYSr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSLYSLYSt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSLYSLYSt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSOXp,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7840296801598975,0.8702069355586485,0.6721905116517009,1.0
LYSPHEILEr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSPHEILEr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSPHEILEt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSPHEILEt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYStip,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.7840296801598975,0.8702069355586485,0.6721905116517009,1.0
LYSTRPARGr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSTRPARGr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSTRPARGt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSTRPARGt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSTYRILEr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSTYRILEr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSTYRILEt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSTYRILEt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSVALPHEr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSVALPHEr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSVALPHEt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSVALPHEt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSVALTRPr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSVALTRPr_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSVALTRPt_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
LYSVALTRPt_f,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
MAL_Ltx_b,0.8737236932231282,0.8360070148451254,0.8593985044417837,0.844333329663233,0.8702069355586485,0.573115539909205,1.0
MAL_Ltx_f,0.8737236932231282,0.8360070148451254,0.8593985044417837,0.844333329663233,0.8702069355586485,0.573115539909205,1.0
MALt_b,0.8737236932231282,0.8360070148451254,0.8593985044417837,0.844333329663233,0.8702069355586485,0.573115539909205,1.0
MALt_f,0.8737236932231282,0.8360070148451254,0.8593985044417837,0.844333329663233,0.8702069355586485,0.573115539909205,1.0
MALTt1r_b,0.8737236932231282,0.8447980114958864,0.8593985044417837,0.851423878252724,0.8702069355586485,0.573115539909205,1.0
MALTt1r_f,0.8737236932231282,0.8447980114958864,0.8593985044417837,0.851423878252724,0.8702069355586485,0.573115539909205,1.0
MALTTTRt_b,0.8737236932231282,0.8447980114958864,0.8593985044417837,0.851423878252724,0.8702069355586485,0.573115539909205,1.0
MALTTTRt_f,0.8737236932231282,0.8447980114958864,0.8593985044417837,0.851423878252724,0.8702069355586485,0.573115539909205,1.0
MCITS,0.8737236932231282,0.8133490964360103,0.8593985044417837,0.8198738886342521,0.9368871076720182,0.9150881331877794,1.0
MDHp_b,0.8737236932231282,0.8360070148451254,0.8593985044417837,0.844333329663233,0.8702069355586485,0.573115539909205,1.0
MDHp_f,0.8737236932231282,0.8360070148451254,0.8593985044417837,0.844333329663233,0.8702069355586485,0.573115539909205,1.0
MELATN23DOX,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
MELATNte,0.8737236932231282,1.0,0.8593985044417837,1.0,0.8702069355586485,0.573115539909205,1.0
MEOHt2_b,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.8702069355586485,0.6669349848619,1.0
MEOHt2_f,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.8702069355586485,0.6669349848619,1.0
MEOHtly_b,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.8702069355586485,0.6669349848619,1.0
MEOHtly_f,0.8737236932231282,0.8109192019988155,0.8593985044417837,0.804039231393622,0.8702069355586485,0.6669349848619,1.0
METARGLEUr_b,0.8737236932231282,0.6169962528215929,0.8593985044417837,0.6207327933383019,0.8702069355586485,0.573115539909205,1.0
