rxn,WT_LFnC_(F:M),WT_LFnC_(F<M),WT_LFnC_(F>M),WT_HFnC_(F:M),WT_HFnC_(F<M),WT_HFnC_(F>M),WT_HFC_(F:M),WT_HFC_(F<M),WT_HFC_(F>M),WT_(F:M),WT_(F<M),WT_(F>M),KO_LFnC_(F:M),KO_LFnC_(F<M),KO_LFnC_(F>M),KO_HFnC_(F:M),KO_HFnC_(F<M),KO_HFnC_(F>M),KO_HFC_(F:M),KO_HFC_(F<M),KO_HFC_(F>M),KO_(F:M),KO_(F<M),KO_(F>M),LFnC_(F:M),LFnC_(F<M),LFnC_(F>M),HFnC_(F:M),HFnC_(F<M),HFnC_(F>M),HFC_(F:M),HFC_(F<M),HFC_(F>M),(F:M),(F<M),(F>M)
DM_na1_c,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.341923093445219,0.552786404500042,0.552786404500042,1.0,1.0,1.0,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.33809656286448625,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.3201867697265244,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.26009110640136046,0.552786404500042,0.552786404500042
DM_na1_r,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.17935262239067423,0.552786404500042,0.552786404500042,0.2973962611250344,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.3201867697265244,0.552786404500042,0.552786404500042,0.24893354246499977,0.552786404500042,0.552786404500042
DM_na1_x,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,0.0842943857871764,1.0,0.3333333333333332,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18703139874544122,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,0.28720938460307704,0.552786404500042,0.552786404500042
DM_ncam_c,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,0.0842943857871764,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,0.08150748513075912,0.3333333333333332,1.0
DM_no2_c,1.0,1.0,1.0,0.09381616499744216,0.3333333333333332,1.0,1.0,1.0,1.0,0.19194949875651607,0.552786404500042,0.552786404500042,0.30962837708843105,0.552786404500042,0.552786404500042,0.09381616499744216,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,0.02940170101479459,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.017047146596295252,0.552786404500042,0.552786404500042,0.2973962611250344,0.552786404500042,0.552786404500042,0.02254189680824177,0.552786404500042,0.552786404500042
DM_nrpphr_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18703139874544122,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17247128941430817,0.3333333333333332,1.0
DM_oretn_n,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.18703139874544122,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.18703139874544122,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.08150748513075912,1.0,0.3333333333333332
DM_pcreat_c,1.0,1.0,1.0,0.09381616499744216,0.3333333333333332,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.08732603600401534,0.552786404500042,0.552786404500042,0.25249253754692297,1.0,0.3333333333333332,0.30962837708843105,0.552786404500042,0.552786404500042,0.25249253754692297,0.3333333333333332,1.0,0.341923093445219,0.552786404500042,0.552786404500042,0.2973962611250344,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.14121267378400587,0.552786404500042,0.552786404500042,0.26009110640136046,0.552786404500042,0.552786404500042
DM_pe_hs_c,0.09381616499744216,1.0,0.3333333333333332,0.25249253754692297,0.3333333333333332,1.0,0.09381616499744216,0.3333333333333332,1.0,0.33809656286448625,0.552786404500042,0.552786404500042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15543143512944874,0.552786404500042,0.552786404500042,0.2973962611250344,0.552786404500042,0.552786404500042,0.14121267378400587,0.552786404500042,0.552786404500042,0.3732990819775457,0.552786404500042,0.552786404500042
DM_pe_hs_r,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.0842943857871764,0.3333333333333332,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.2973962611250344,0.552786404500042,0.552786404500042,0.19560656899190465,0.552786404500042,0.552786404500042
DM_pnto__R_c,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.18703139874544122,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.28720938460307704,0.552786404500042,0.552786404500042
DM_protein_c,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.324703854278672,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.3680835452694715,0.552786404500042,0.552786404500042
DM_retn_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09381616499744216,0.3333333333333332,1.0,0.09381616499744216,1.0,0.3333333333333332,0.30962837708843105,0.552786404500042,0.552786404500042,0.33809656286448625,0.552786404500042,0.552786404500042,0.15543143512944874,0.552786404500042,0.552786404500042,0.15543143512944874,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.3779414637368729,0.552786404500042,0.552786404500042
DM_Ser_Gly_Ala_X_Gly_l,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0
DM_sprm_c,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.30962837708843105,0.552786404500042,0.552786404500042,0.19194949875651607,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.33809656286448625,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.14121267378400587,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.1662100589962618,0.552786404500042,0.552786404500042
DM_srtn_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.18703139874544122,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.17247128941430817,0.3333333333333332,1.0
DM_thmpp_c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.30962837708843105,0.552786404500042,0.552786404500042,0.33809656286448625,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.3779414637368729,0.552786404500042,0.552786404500042
DM_thmtp_c,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.18703139874544122,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.292414962828643,0.552786404500042,0.552786404500042,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.15463039633784925,0.552786404500042,0.552786404500042
DM_tym_c,1.0,1.0,1.0,0.09381616499744216,0.3333333333333332,1.0,0.09381616499744216,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.18703139874544122,1.0,0.3333333333333332,1.0,1.0,1.0,0.2973962611250344,0.552786404500042,0.552786404500042,0.08697250839995457,1.0,0.3333333333333332,0.3474702902507692,0.552786404500042,0.552786404500042
DOPABMO_1,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.18703139874544122,1.0,0.3333333333333332,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.09381616499744216,1.0,0.3333333333333332,0.292414962828643,0.552786404500042,0.552786404500042,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,0.3333333333333332,1.0,0.08697250839995457,1.0,0.3333333333333332,0.15463039633784925,0.552786404500042,0.552786404500042
DOPACCL,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.08697250839995457,1.0,0.3333333333333332,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0
DOPACHRMDC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0
DOPACHRMISO,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18703139874544122,0.3333333333333332,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.18703139874544122,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DOPAOQCYS,1.0,1.0,1.0,1.0,1.0,1.0,0.09381616499744216,1.0,0.3333333333333332,0.0842943857871764,1.0,0.3333333333333332,1.0,1.0,1.0,0.09381616499744216,1.0,0.3333333333333332,1.0,1.0,1.0,0.0842943857871764,1.0,0.3333333333333332,1.0,1.0,1.0,0.08697250839995457,1.0,0.3333333333333332,0.08697250839995457,1.0,0.3333333333333332,0.019575353786327156,1.0,0.3333333333333332
DOPAOQNOX,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.18703139874544122,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,1.0,0.3333333333333332,0.28720938460307704,0.552786404500042,0.552786404500042
DOPAQNISO1,0.02967321939595994,0.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.30962837708843105,0.552786404500042,0.552786404500042,0.12654437720415807,0.41953112817892124,0.41953112817892124,0.30962837708843105,0.552786404500042,0.552786404500042,0.023427088801936845,1.0,0.0,1.0,1.0,1.0,0.19194949875651607,0.552786404500042,0.552786404500042,0.025002817800075076,0.41953112817892124,0.41953112817892124,0.15543143512944874,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.4353781725558222,0.41953112817892124,0.41953112817892124
DPCOAPPe,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,1.0,0.3333333333333332,0.292414962828643,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.14121267378400587,0.552786404500042,0.552786404500042,0.08697250839995457,1.0,0.3333333333333332,0.3474702902507692,0.552786404500042,0.552786404500042
DRIBt,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.341923093445219,0.552786404500042,0.552786404500042,0.09381616499744216,0.3333333333333332,1.0,0.09381616499744216,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.056097912042340055,0.552786404500042,0.552786404500042,0.2973962611250344,0.552786404500042,0.552786404500042,0.2973962611250344,0.552786404500042,0.552786404500042,0.3732990819775457,0.552786404500042,0.552786404500042
DURADx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18703139874544122,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17247128941430817,0.3333333333333332,1.0
EGMEte,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.292414962828643,0.552786404500042,0.552786404500042,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.324703854278672,0.552786404500042,0.552786404500042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EGMEtr,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.292414962828643,0.552786404500042,0.552786404500042,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.324703854278672,0.552786404500042,0.552786404500042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ESTRADIOLt,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.18703139874544122,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.17247128941430817,0.3333333333333332,1.0
ESTRADIOLtr,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.18703139874544122,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.17247128941430817,1.0,0.3333333333333332
ETHAAL,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.292414962828643,0.552786404500042,0.552786404500042,0.09381616499744216,1.0,0.3333333333333332,0.09381616499744216,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,0.006205837944430132,1.0,0.3333333333333332,0.14121267378400587,0.552786404500042,0.552786404500042,0.08697250839995457,1.0,0.3333333333333332,0.08697250839995457,1.0,0.3333333333333332,0.009393062822165364,0.552786404500042,0.552786404500042
ETHAMPtr,0.25249253754692297,0.3333333333333332,1.0,0.406831857883396,0.15461852312844906,0.7335793204938506,0.3214174132454021,0.2689977701158222,0.5528147466433505,0.1444752825877616,0.24877100570170096,0.454207475113716,0.25249253754692297,1.0,0.3333333333333332,0.02967321939595994,0.0,1.0,0.406831857883396,0.7335793204938506,0.15461852312844906,0.1670701914461551,0.33750185654036463,0.33750185654036463,1.0,1.0,1.0,0.02557632719334832,0.03069856297267791,0.7809085271647664,0.43266930612640214,0.24877100570170096,0.454207475113716,0.06625550152167102,0.09335714306237382,0.5226387387644938
ETHAt,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.18112496966072517,0.7335793204938506,0.15461852312844906,0.1508497912391739,1.0,0.051316701949486114,1.0,1.0,1.0,1.0,1.0,1.0,0.09791505961498304,1.0,0.051316701949486114,0.056923149003329024,1.0,0.051316701949486114,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.05639725410732684,0.7335793204938506,0.15461852312844906
EX_11_cis_retfa_e,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EX_12dgr120_e,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.30962837708843105,0.552786404500042,0.552786404500042,1.0,1.0,1.0,1.0,1.0,1.0,0.09381616499744216,1.0,0.3333333333333332,1.0,1.0,1.0,0.14900111348023354,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.3201867697265244,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.25608192561861925,0.552786404500042,0.552786404500042
EX_13_cis_retn_e,1.0,1.0,1.0,0.09381616499744216,1.0,0.3333333333333332,0.1728892930755802,0.367544467966324,0.7891814893221081,0.5,0.15461852312844906,0.7335793204938506,0.5,0.7891814893221081,0.367544467966324,0.1508497912391739,0.051316701949486114,1.0,0.31867594411696853,0.6666666666666667,0.6666666666666667,0.4809181446759924,0.33750185654036463,0.33750185654036463,0.46167092009045324,0.7335793204938506,0.15461852312844906,0.5,0.15461852312844906,0.7335793204938506,0.33488199890760184,0.367544467966324,0.7891814893221081,0.5,0.33750185654036463,0.33750185654036463
EX_1331tacr_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.18703139874544122,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.17247128941430817,0.3333333333333332,1.0
EX_13dmt_e,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.46778252732574965,0.367544467966324,0.367544467966324,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.18703139874544122,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.45101732462722516,0.367544467966324,0.367544467966324,0.2873702711887424,0.367544467966324,0.367544467966324
EX_1513tacr_e,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18703139874544122,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.18703139874544122,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.08150748513075912,0.3333333333333332,1.0
EX_1531tacr_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.18703139874544122,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.17247128941430817,0.3333333333333332,1.0
EX_15dmt_e,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.46778252732574965,0.367544467966324,0.367544467966324,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.18703139874544122,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.45101732462722516,0.367544467966324,0.367544467966324,0.2873702711887424,0.367544467966324,0.367544467966324
EX_2mcit_e,0.09381616499744216,0.3333333333333332,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.037898118011446,0.3333333333333332,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,0.14900111348023354,0.552786404500042,0.552786404500042,0.14121267378400587,0.552786404500042,0.552786404500042,0.20232838096364303,0.3333333333333332,1.0,0.08697250839995457,0.3333333333333332,1.0,0.02003295233145029,0.552786404500042,0.552786404500042
EX_2oxoadp_e,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.1508497912391739,0.051316701949486114,1.0,0.09750441994461045,0.15461852312844906,0.7335793204938506,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.08697250839995457,0.3333333333333332,1.0,1.0,1.0,1.0,0.33664498982999785,0.15461852312844906,0.7335793204938506,0.12984860508758866,0.15461852312844906,0.7335793204938506
EX_31dmt_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.18703139874544122,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,0.17247128941430817,1.0,0.3333333333333332
EX_34hpl_e,0.09381616499744216,1.0,0.3333333333333332,1.0,1.0,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,0.324703854278672,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.406831857883396,0.41953112817892124,0.41953112817892124,0.4160878224145419,0.11680660694745583,0.7379309324353432,0.14121267378400587,0.552786404500042,0.552786404500042,0.20232838096364303,0.3333333333333332,1.0,0.4292931006683196,0.41953112817892124,0.41953112817892124,0.4453743934571498,0.11680660694745583,0.7379309324353432
EX_34hpp_e,1.0,1.0,1.0,1.0,1.0,1.0,0.406831857883396,0.7335793204938506,0.15461852312844906,0.4574928234430257,0.7335793204938506,0.15461852312844906,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.324703854278672,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.4292931006683196,0.7335793204938506,0.15461852312844906,0.3322789033178278,0.7335793204938506,0.15461852312844906
EX_35diotyr_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,0.0842943857871764,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,0.08150748513075912,0.3333333333333332,1.0
EX_3hibup__R_e,0.30962837708843105,0.552786404500042,0.552786404500042,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.30962837708843105,0.552786404500042,0.552786404500042,1.0,1.0,1.0,1.0,1.0,1.0,0.14121267378400587,0.552786404500042,0.552786404500042,0.2973962611250344,0.552786404500042,0.552786404500042,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0
EX_3hibup__S_e,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.18703139874544122,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.17247128941430817,1.0,0.3333333333333332
EX_3ispvs_e,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18703139874544122,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.18703139874544122,1.0,0.3333333333333332,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,1.0,1.0,1.0
EX_3ityr__L_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.25249253754692297,1.0,0.3333333333333332,0.0842943857871764,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,0.08150748513075912,1.0,0.3333333333333332
EX_3moxtyr_e,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,1.0,1.0,1.0,0.18703139874544122,1.0,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,1.0,0.3333333333333332,0.18703139874544122,1.0,0.3333333333333332,1.0,1.0,1.0,0.20232838096364303,1.0,0.3333333333333332,0.20232838096364303,1.0,0.3333333333333332,0.08777372429124963,1.0,0.051316701949486114
EX_3mtp_e,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.18703139874544122,0.3333333333333332,1.0,0.25249253754692297,1.0,0.3333333333333332,0.09381616499744216,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,0.14900111348023354,0.552786404500042,0.552786404500042,0.20232838096364303,1.0,0.3333333333333332,0.03526642456744604,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,0.08088049678643056,0.552786404500042,0.552786404500042
EX_3pg_e,0.09381616499744216,0.3333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17935262239067423,0.552786404500042,0.552786404500042,0.09381616499744216,0.3333333333333332,1.0,0.25249253754692297,1.0,0.3333333333333332,0.30962837708843105,0.552786404500042,0.552786404500042,0.19194949875651607,0.552786404500042,0.552786404500042,0.017047146596295252,0.552786404500042,0.552786404500042,0.2973962611250344,0.552786404500042,0.552786404500042,0.3201867697265244,0.552786404500042,0.552786404500042,0.09181319014454975,0.552786404500042,0.552786404500042
EX_4abutn_e,1.0,1.0,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.18703139874544122,0.3333333333333332,1.0,0.25249253754692297,0.3333333333333332,1.0,1.0,1.0,1.0,0.25249253754692297,0.3333333333333332,1.0,0.0842943857871764,0.3333333333333332,1.0,0.20232838096364303,0.3333333333333332,1.0,1.0,1.0,1.0,0.08697250839995457,0.3333333333333332,1.0,0.039996000799219895,0.3333333333333332,1.0
