rxn,WT_LFnC_(F:M),WT_LFnC_(F<M),WT_LFnC_(F>M),WT_HFnC_(F:M),WT_HFnC_(F<M),WT_HFnC_(F>M),WT_HFC_(F:M),WT_HFC_(F<M),WT_HFC_(F>M),WT_(F:M),WT_(F<M),WT_(F>M),KO_LFnC_(F:M),KO_LFnC_(F<M),KO_LFnC_(F>M),KO_HFnC_(F:M),KO_HFnC_(F<M),KO_HFnC_(F>M),KO_HFC_(F:M),KO_HFC_(F<M),KO_HFC_(F>M),KO_(F:M),KO_(F<M),KO_(F>M),LFnC_(F:M),LFnC_(F<M),LFnC_(F>M),HFnC_(F:M),HFnC_(F<M),HFnC_(F>M),HFC_(F:M),HFC_(F<M),HFC_(F>M),(F:M),(F<M),(F>M)
HDCEAt,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HDCECRNte,0.3589903214430057,0.7605143936117765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12264202387851646,0.6981336318321021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7670076084198992,1.0,1.0,0.3368761559447212,0.7097459676909196,0.9995726347891994,1.0,1.0,1.0,0.3979318573017951,1.0,1.0,0.11447991263949309,0.6657467377404527,0.971811938608152
HDCECRNtr,0.3589903214430057,0.7605143936117765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12264202387851646,0.6981336318321021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7670076084198992,1.0,1.0,0.3368761559447212,0.7097459676909196,0.9995726347891994,1.0,1.0,1.0,0.3979318573017951,1.0,1.0,0.11447991263949309,0.6657467377404527,0.971811938608152
HDD2CRNte2,0.19298772187482383,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.8899184170869449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.1736068016078526,0.9276301193400831,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.8643783200364138,0.971811938608152
HDDACBP,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HDECAACBP,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HDECEACBP,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HEDCECRNe,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HEPDECETH,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.222824469263682,0.45759228519484607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3368761559447212,0.7097459676909196,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.3506567890487968,0.6657467377404527,0.971811938608152
HESTRATRIOLte,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HESTRATRIOLtr,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
HEX1,0.12599344242474478,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.6981336318321021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5994096733899192,1.0,1.0,0.12491724816360747,0.7097459676909196,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,0.6657467377404527,0.971811938608152
HEX10,0.12599344242474478,0.47400311143863083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3285839313939858,0.6981336318321021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5994096733899192,1.0,1.0,0.12491724816360747,0.4618637306526247,1.0,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,0.6657467377404527,0.971811938608152
HEX4,0.12599344242474478,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20286158182903855,0.6981336318321021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.12491724816360747,0.4992292175169052,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11976916957837008,0.5453998879469515,0.971811938608152
HEX7,0.12599344242474478,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.6981336318321021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5994096733899192,1.0,1.0,0.12491724816360747,0.7097459676909196,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,0.6657467377404527,0.971811938608152
HEXA1l,0.12599344242474478,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.12011339482898131,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.15915942393756616,0.4132996828443754,0.9258500935285416,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,0.0801515407482797,0.4641756056024611
HEXA2l,0.12599344242474478,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.16364941993415277,0.8762062692307763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2997624857310071,0.6185515542465404,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,0.08519426085046605,0.4641756056024611
HEXA3e,0.12599344242474478,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.6981336318321021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.1259841924630535,0.9831227978665125,0.9995726347891994,1.0,1.0,1.0,0.4934296582297661,1.0,1.0,0.07464977788078786,0.5453998879469515,0.971811938608152
HEXAHBl,0.12599344242474478,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.09755451175838711,0.8408223181733167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.15915942393756616,0.4132996828443754,0.9258500935285416,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,0.0801515407482797,0.971811938608152
HEXCCOAtx,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.06753689147796932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,0.0801515407482797,0.971811938608152
HEXCOAACBP,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HEXCt,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
HEXDCRNe,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HEXDECEETH,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.222824469263682,0.45759228519484607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3368761559447212,0.7097459676909196,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.3506567890487968,0.6657467377404527,0.971811938608152
HEXDIACtr,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HEXDICOAACBP,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HEXDICOAACBPx,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HEXDTRm,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HEXDTRte,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HEXDTRtm,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HEXGLYc,0.4504114733160244,0.5111013512027504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4853034141019291,0.49539346334273565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4894899310586814,0.4992292175169052,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.4924464198505057,0.4904829241717496,0.971811938608152
HEXGLYte,0.4504114733160244,0.5111013512027504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4853034141019291,0.49539346334273565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4894899310586814,0.4992292175169052,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.4924464198505057,0.4904829241717496,0.971811938608152
HGNTOR,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HIBDm,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HISDC,0.12599344242474478,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18015225080388686,0.45759228519484607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7670076084198992,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,0.4539324080608482,0.971811938608152
HISDr,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HISTASE,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HISTAtu,0.4504114733160244,0.5111013512027504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33984405946874263,0.2462411637938354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7670076084198992,1.0,1.0,0.4894899310586814,0.4992292175169052,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.1687562074666963,0.24829032743150944,0.971811938608152
HIStN1,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.222824469263682,0.45759228519484607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7682833167587306,1.0,1.0,0.12491724816360747,0.9281725178330195,0.33205638310001584,0.8672949721666248,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.4539324080608482,0.971811938608152
HISTRPHISr,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HISTRPHISt,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HIVCACBP,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HIVCRNe,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HKYNH,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HMBS,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.06753689147796932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,0.0801515407482797,0.971811938608152
HMCRNc,0.2946340052124848,0.47400311143863083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5143948818197974,0.9421677957693717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23183869269616084,0.5629730414992524,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.3411058997617468,0.5453998879469515,0.971811938608152
HMCRNt,0.2946340052124848,0.47400311143863083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5143948818197974,0.9421677957693717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23183869269616084,0.5629730414992524,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.3411058997617468,0.5453998879469515,0.971811938608152
HMGCOAR,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,1.0,0.2383994545333447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.11447991263949309,1.0,0.27892736180401334
HMGCOARx,0.2946340052124848,0.47400311143863083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5143948818197974,0.9421677957693717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.2547920377199325,0.4618637306526247,1.0,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.3017974471353631,0.9102553579768249,0.971811938608152
HMGCOAS,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
HMGCOASm,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
HMGCOAtx,0.12599344242474478,1.0,0.4201872525962873,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.9727246094746134,0.4700512461797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,1.0,0.4641756056024611,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.9457242185615123,0.4641756056024611
HMGLm,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HMGLx,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HMR_0002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.29815867411979025,0.6657467377404527,0.971811938608152
HMR_0003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.29815867411979025,0.6657467377404527,0.971811938608152
HMR_0008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.29815867411979025,0.6657467377404527,0.971811938608152
HMR_0156,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HMR_0164,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HMR_0165,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HMR_0166,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HMR_0167,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HMR_0168,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HMR_0170,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HMR_0171,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HMR_0172,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.08495063985861455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12491724816360747,0.08755449088876367,0.9995726347891994,1.0,1.0,1.0,1.0,1.0,1.0,0.11447991263949309,0.08519426085046605,0.971811938608152
HMR_0176,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.06753689147796932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.3368761559447212,0.14011753381423636,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.20207170500292046,0.08519426085046605,0.971811938608152
HMR_0177,0.12599344242474478,0.07943111967528746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11919208700883162,0.06753689147796932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692979320011712,1.0,1.0,0.3368761559447212,0.14011753381423636,0.9995726347891994,1.0,1.0,1.0,0.7973308355333761,1.0,1.0,0.20207170500292046,0.08519426085046605,0.971811938608152
